customer_id,age,gender,city,income,customer_segment,purchase_date,product_category,product_price,quantity,total_spent,payment_method,purchase_channel,loyalty_member
20954,22,Female,Hyderabad,97958,High,2025-12-26,Beauty,37143,2,74286,Card,Online,Yes
20955,56,Female,Kolkata,23072,Low,2025-08-24,Fashion,16242,3,48726,Cash,Offline,Yes
20956,24,Female,Kolkata,34079,Medium,2025-07-18,Grocery,46605,3,139815,Cash,Offline,Yes
20957,50,Female,Delhi,55807,Low,2026-03-22,Grocery,7333,4,29332,Card,Offline,Yes
20958,53,Female,Chennai,47538,Medium,2025-06-13,Home,37220,3,111660,Cash,Offline,No
20959,19,Female,Delhi,93833,Low,2025-05-26,Grocery,19759,5,98795,UPI,Online,Yes
20960,25,Female,Chennai,54743,High,2025-10-07,Beauty,14489,2,28978,Cash,Online,Yes
20961,32,Female,Kolkata,45266,Low,2025-11-08,Beauty,8826,5,44130,Cash,Offline,No
20962,27,Female,Kolkata,40413,Medium,2025-09-08,Beauty,5233,1,5233,UPI,Online,Yes
20963,21,Male,Kolkata,81634,Medium,2026-04-12,Electronics,33074,4,132296,Cash,Offline,Yes
20964,21,Female,Chennai,87055,Low,2026-03-27,Grocery,1924,1,1924,Card,Online,Yes
20965,32,Male,Mumbai,48768,Low,2026-01-01,Beauty,42264,4,169056,Cash,Online,No
20966,44,Male,Kolkata,84402,Low,2025-08-24,Beauty,43755,2,87510,Card,Online,No
20967,56,Female,Mumbai,36706,High,2026-03-11,Grocery,4879,1,4879,UPI,Online,No
20968,36,Male,Mumbai,70040,Low,2025-07-21,Grocery,38249,1,38249,Cash,Offline,No
20969,49,Male,Mumbai,30299,High,2025-11-11,Fashion,6002,3,18006,Card,Online,Yes
20970,22,Female,Chennai,54684,Medium,2026-04-22,Beauty,33960,5,169800,UPI,Online,No
20971,41,Female,Hyderabad,42436,Low,2026-01-06,Home,20214,2,40428,Card,Offline,Yes
20972,20,Male,Kolkata,91442,High,2025-06-28,Beauty,6023,5,30115,UPI,Online,No
20973,44,Male,Bangalore,92340,Medium,2025-11-05,Beauty,45979,5,229895,Cash,Online,Yes
20974,49,Male,Delhi,53363,Medium,2025-11-17,Electronics,43390,3,130170,UPI,Online,Yes
20975,60,Female,Hyderabad,56421,High,2026-02-04,Beauty,4495,1,4495,Cash,Online,No
20976,60,Male,Mumbai,68944,Low,2026-02-25,Fashion,12471,1,12471,Card,Online,No
20977,28,Male,Kolkata,81434,High,2025-09-12,Home,8088,5,40440,Cash,Online,Yes
20978,18,Female,Bangalore,76847,High,2025-10-25,Electronics,28168,3,84504,UPI,Offline,Yes
20979,32,Female,Mumbai,93247,High,2025-08-06,Grocery,26108,2,52216,UPI,Offline,No
20980,51,Female,Delhi,99363,Medium,2026-03-31,Electronics,22467,2,44934,Card,Online,No
20981,58,Female,Delhi,53125,Medium,2026-03-10,Home,43998,1,43998,Cash,Offline,No
20982,37,Female,Bangalore,31697,Low,2026-04-04,Grocery,1411,5,7055,Card,Online,Yes
20983,34,Male,Bangalore,86682,High,2025-11-20,Beauty,7075,5,35375,Card,Online,No
20984,34,Male,Kolkata,87108,Medium,2026-03-16,Fashion,11394,3,34182,Card,Online,Yes
20985,26,Female,Bangalore,62133,Medium,2025-08-22,Electronics,4411,3,13233,Cash,Online,No
20986,47,Female,Bangalore,30912,Low,2026-01-22,Fashion,12752,2,25504,UPI,Offline,No
20987,26,Female,Bangalore,72547,High,2025-07-03,Home,4101,4,16404,Card,Online,No
20988,37,Male,Delhi,48605,High,2025-08-03,Home,16020,5,80100,Card,Offline,No
20989,21,Female,Kolkata,74444,Low,2025-11-22,Beauty,33933,2,67866,Card,Online,Yes
20990,31,Male,Mumbai,82731,Low,2026-04-12,Electronics,30821,1,30821,Card,Offline,Yes
20991,52,Female,Kolkata,28898,High,2026-03-13,Beauty,47306,5,236530,Cash,Offline,Yes
20992,55,Female,Delhi,97789,Low,2026-01-25,Beauty,6122,5,30610,Cash,Online,Yes
20993,46,Female,Mumbai,21474,Medium,2025-07-04,Beauty,36098,5,180490,Card,Offline,No
20994,38,Female,Chennai,94113,Low,2025-07-18,Fashion,44040,1,44040,Cash,Offline,No
20995,56,Male,Mumbai,45115,Medium,2025-07-30,Fashion,30017,1,30017,UPI,Offline,Yes
20996,52,Male,Kolkata,69785,Low,2025-07-15,Beauty,38204,3,114612,Card,Offline,No
20997,40,Male,Kolkata,51484,Medium,2025-08-02,Beauty,48030,4,192120,UPI,Online,Yes
20998,34,Male,Delhi,90004,Low,2025-05-05,Electronics,47840,1,47840,Cash,Online,Yes
20999,31,Female,Kolkata,76656,Medium,2025-06-19,Fashion,15572,2,31144,Cash,Offline,Yes
21000,34,Female,Bangalore,54421,Low,2026-02-17,Electronics,48326,3,144978,Cash,Online,No
21001,35,Male,Kolkata,65109,Medium,2025-05-14,Beauty,35740,4,142960,UPI,Offline,Yes
21002,53,Female,Bangalore,28955,Low,2025-12-17,Fashion,33742,3,101226,Cash,Offline,No
21003,40,Female,Delhi,67531,High,2025-12-26,Grocery,30447,5,152235,UPI,Online,Yes
21004,46,Male,Hyderabad,91030,Medium,2025-08-23,Home,32689,3,98067,Cash,Offline,Yes
21005,45,Female,Bangalore,48236,High,2025-11-18,Grocery,40263,4,161052,Card,Online,Yes
21006,25,Female,Hyderabad,40750,Medium,2025-06-27,Fashion,16166,1,16166,Card,Online,Yes
21007,24,Male,Bangalore,42904,High,2025-09-30,Beauty,22797,2,45594,Card,Online,Yes
21008,52,Male,Kolkata,90519,Low,2025-05-14,Home,45176,4,180704,UPI,Online,Yes
21009,39,Female,Bangalore,91403,Medium,2026-03-01,Home,16176,1,16176,Card,Offline,No
21010,55,Male,Bangalore,83351,Low,2025-05-29,Grocery,49659,5,248295,Card,Offline,Yes
21011,24,Male,Mumbai,56988,Low,2025-12-08,Fashion,22975,1,22975,Cash,Offline,Yes
21012,41,Female,Mumbai,66542,Medium,2025-10-27,Fashion,35073,2,70146,Card,Offline,Yes
21013,22,Male,Mumbai,67178,High,2025-11-17,Electronics,11181,1,11181,Cash,Online,No
21014,49,Female,Mumbai,67610,Medium,2025-10-28,Grocery,19558,1,19558,Card,Online,Yes
21015,38,Male,Delhi,35179,Low,2026-03-02,Beauty,6310,4,25240,UPI,Offline,No
21016,32,Female,Bangalore,24391,Medium,2025-07-09,Electronics,26605,5,133025,Card,Offline,No
21017,23,Male,Hyderabad,83985,Medium,2026-02-09,Grocery,19596,1,19596,Cash,Online,No
21018,21,Female,Bangalore,99049,Low,2025-10-15,Electronics,7678,3,23034,UPI,Offline,No
21019,55,Male,Hyderabad,44618,Medium,2026-02-05,Home,8458,5,42290,Cash,Online,Yes
21020,25,Female,Bangalore,72332,High,2025-11-12,Grocery,37583,4,150332,Cash,Offline,Yes
21021,26,Female,Hyderabad,99761,Medium,2025-06-17,Beauty,25232,5,126160,Cash,Online,Yes
21022,40,Male,Delhi,64603,Medium,2025-07-12,Beauty,5864,2,11728,Cash,Offline,No
21023,39,Female,Bangalore,89956,High,2025-07-24,Grocery,31325,4,125300,Card,Online,Yes
21024,19,Male,Hyderabad,58339,High,2026-01-10,Grocery,39518,3,118554,Cash,Online,No
21025,40,Male,Kolkata,31388,Medium,2025-11-20,Fashion,33913,5,169565,Cash,Online,Yes
21026,21,Female,Mumbai,82053,Medium,2025-12-19,Grocery,12472,5,62360,Card,Offline,Yes
21027,42,Female,Delhi,45972,Low,2026-03-18,Electronics,21180,1,21180,Card,Offline,Yes
21028,21,Female,Kolkata,98997,Medium,2026-02-01,Electronics,26818,4,107272,UPI,Offline,Yes
21029,37,Male,Chennai,36944,Medium,2025-06-19,Electronics,8298,4,33192,Card,Online,No
21030,55,Male,Chennai,97917,Medium,2025-12-09,Home,42049,2,84098,Card,Online,Yes
21031,35,Female,Delhi,78380,High,2026-01-03,Fashion,38628,2,77256,Cash,Online,Yes
21032,44,Male,Bangalore,99621,Low,2025-09-03,Home,10885,3,32655,Cash,Offline,Yes
21033,59,Female,Hyderabad,27750,High,2025-11-02,Beauty,22679,3,68037,UPI,Online,No
21034,36,Male,Hyderabad,64629,Medium,2025-05-30,Home,48640,3,145920,Cash,Offline,Yes
21035,50,Male,Mumbai,42814,Low,2025-09-28,Electronics,37011,4,148044,UPI,Online,No
21036,40,Female,Hyderabad,62663,High,2025-05-31,Home,22320,5,111600,Card,Offline,Yes
21037,23,Female,Mumbai,44971,High,2025-06-24,Beauty,842,5,4210,Card,Online,No
21038,19,Female,Kolkata,95356,Low,2026-01-06,Fashion,8087,4,32348,Card,Offline,Yes
21039,51,Male,Hyderabad,48620,Medium,2026-03-02,Beauty,38487,5,192435,Cash,Offline,No
21040,55,Male,Kolkata,43437,Low,2026-01-31,Fashion,33400,3,100200,Card,Offline,Yes
21041,46,Female,Delhi,72342,Low,2026-04-16,Home,36123,5,180615,UPI,Offline,No
21042,51,Male,Delhi,82759,Low,2026-04-07,Beauty,12432,3,37296,Cash,Online,No
21043,50,Male,Delhi,53619,Low,2025-05-21,Beauty,42563,3,127689,Card,Offline,No
21044,60,Female,Mumbai,55931,Medium,2026-03-08,Fashion,26320,2,52640,UPI,Offline,No
21045,46,Male,Mumbai,41205,Medium,2026-04-06,Home,10736,1,10736,Card,Online,Yes
21046,56,Male,Chennai,47953,Medium,2025-05-19,Fashion,48733,2,97466,Card,Online,No
21047,54,Male,Hyderabad,75084,Low,2025-11-09,Grocery,45108,4,180432,UPI,Online,Yes
21048,50,Female,Kolkata,94066,High,2025-10-06,Home,5968,2,11936,UPI,Online,Yes
21049,50,Female,Hyderabad,64987,Medium,2025-06-07,Beauty,5030,1,5030,UPI,Online,No
21050,46,Male,Delhi,31089,High,2026-04-04,Home,33058,2,66116,Card,Offline,No
21051,32,Male,Chennai,91555,Medium,2026-02-12,Beauty,15621,4,62484,Card,Offline,Yes
21052,54,Female,Hyderabad,63766,Medium,2026-03-16,Beauty,42823,2,85646,Card,Online,Yes
21053,53,Male,Mumbai,50098,High,2025-06-07,Fashion,24234,2,48468,UPI,Offline,No
21054,33,Female,Kolkata,22892,High,2025-06-03,Electronics,22414,1,22414,Cash,Online,Yes
21055,50,Male,Chennai,79224,High,2025-07-07,Home,232,5,1160,UPI,Offline,Yes
21056,22,Male,Delhi,37950,High,2025-05-03,Electronics,10557,5,52785,UPI,Online,Yes
21057,38,Female,Bangalore,70023,Medium,2026-04-20,Fashion,8385,1,8385,Card,Offline,No
21058,54,Female,Hyderabad,37440,Low,2025-07-19,Home,30147,4,120588,UPI,Online,Yes
21059,34,Male,Chennai,33551,Low,2025-09-20,Home,37655,3,112965,Cash,Offline,Yes
21060,20,Male,Hyderabad,35742,Medium,2026-02-09,Beauty,19479,1,19479,Cash,Offline,Yes
21061,58,Male,Chennai,42594,High,2025-11-02,Electronics,39198,3,117594,Card,Online,Yes
21062,31,Female,Hyderabad,57489,High,2026-04-14,Beauty,21707,3,65121,Cash,Offline,Yes
21063,19,Male,Delhi,27919,High,2025-09-10,Electronics,24650,5,123250,UPI,Offline,No
21064,41,Female,Kolkata,83915,High,2025-12-29,Home,17149,2,34298,Cash,Online,No
21065,33,Female,Delhi,51204,Medium,2026-03-10,Grocery,9677,1,9677,Card,Offline,Yes
21066,58,Female,Chennai,65533,Medium,2025-05-01,Fashion,23985,5,119925,Card,Offline,No
21067,54,Female,Chennai,47855,Medium,2026-02-13,Beauty,38826,4,155304,UPI,Offline,No
21068,49,Male,Bangalore,41858,Low,2025-10-02,Beauty,32646,1,32646,UPI,Offline,No
21069,30,Female,Bangalore,52951,High,2025-06-02,Beauty,21315,2,42630,Cash,Offline,Yes
21070,54,Female,Mumbai,81063,Low,2026-04-23,Grocery,43526,3,130578,UPI,Online,No
21071,52,Male,Kolkata,35157,High,2025-10-04,Home,33345,3,100035,Cash,Offline,No
21072,32,Male,Kolkata,25742,Medium,2025-12-23,Home,14617,4,58468,Cash,Offline,Yes
21073,20,Female,Chennai,26430,Low,2025-07-17,Home,6498,3,19494,UPI,Online,No
21074,30,Male,Bangalore,38865,Low,2025-05-27,Home,44410,1,44410,UPI,Offline,No
21075,32,Female,Kolkata,88877,Medium,2025-10-22,Electronics,9680,4,38720,UPI,Online,Yes
21076,29,Male,Mumbai,77512,Medium,2025-05-02,Electronics,46627,2,93254,UPI,Online,Yes
21077,27,Male,Chennai,63811,Medium,2026-04-19,Beauty,40088,5,200440,Cash,Online,Yes
21078,32,Male,Chennai,90025,Medium,2025-11-20,Fashion,22816,2,45632,Card,Offline,No
21079,34,Male,Bangalore,58791,Medium,2026-01-01,Beauty,29313,5,146565,Card,Online,Yes
21080,31,Female,Bangalore,53587,High,2025-06-28,Beauty,28109,2,56218,UPI,Online,No
21081,46,Female,Bangalore,35157,Medium,2026-01-13,Home,40354,3,121062,UPI,Offline,No
21082,23,Male,Bangalore,42881,Medium,2025-05-07,Fashion,38782,2,77564,UPI,Online,Yes
21083,50,Male,Mumbai,62580,High,2025-07-14,Beauty,43504,3,130512,Card,Online,No
21084,44,Male,Hyderabad,66849,Medium,2025-07-26,Grocery,19268,5,96340,Cash,Online,No
21085,21,Male,Hyderabad,24195,Medium,2025-06-16,Electronics,4366,4,17464,UPI,Online,Yes
21086,28,Female,Hyderabad,64205,Low,2025-09-18,Grocery,21356,5,106780,Card,Online,Yes
21087,27,Female,Chennai,92354,Low,2025-09-10,Electronics,18073,5,90365,UPI,Online,Yes
21088,58,Male,Hyderabad,83207,High,2026-02-07,Fashion,11404,4,45616,Card,Offline,Yes
21089,20,Female,Chennai,20180,Low,2025-09-28,Grocery,47355,2,94710,UPI,Offline,No
21090,35,Male,Bangalore,83799,High,2025-07-23,Beauty,10368,3,31104,Cash,Online,No
21091,42,Male,Bangalore,41019,High,2025-05-23,Grocery,23138,1,23138,Cash,Online,Yes
21092,47,Female,Bangalore,87121,Low,2025-09-29,Grocery,27646,4,110584,UPI,Online,Yes
21093,50,Female,Kolkata,75177,High,2025-06-05,Fashion,14465,2,28930,Card,Online,Yes
21094,54,Female,Kolkata,44667,Low,2025-09-16,Beauty,13265,3,39795,UPI,Online,Yes
21095,40,Male,Bangalore,21983,Medium,2025-09-19,Electronics,48557,1,48557,Cash,Online,No
21096,32,Male,Kolkata,73716,Medium,2026-01-08,Beauty,2838,2,5676,UPI,Offline,Yes
21097,26,Male,Chennai,97304,Low,2025-08-09,Home,29306,4,117224,Cash,Offline,No
21098,30,Male,Bangalore,30349,Low,2025-12-09,Electronics,4851,1,4851,Cash,Online,No
21099,48,Female,Chennai,96966,Medium,2025-09-04,Home,31519,4,126076,Cash,Offline,No
21100,27,Male,Mumbai,89333,Low,2026-04-08,Beauty,1724,2,3448,Card,Offline,Yes
21101,36,Male,Mumbai,89725,Medium,2025-09-26,Fashion,29990,4,119960,Cash,Offline,Yes
21102,24,Female,Bangalore,47784,High,2026-03-26,Grocery,36854,2,73708,Cash,Online,No
21103,41,Female,Kolkata,99096,Medium,2025-06-21,Beauty,43457,1,43457,UPI,Offline,Yes
21104,40,Male,Mumbai,88236,Medium,2026-04-11,Beauty,27886,4,111544,Cash,Online,Yes
21105,25,Male,Chennai,36756,Medium,2025-09-17,Grocery,13132,3,39396,Cash,Online,Yes
21106,57,Male,Delhi,64647,High,2025-07-11,Grocery,8445,1,8445,Card,Offline,Yes
21107,36,Female,Kolkata,23803,Medium,2026-02-20,Electronics,46433,5,232165,Cash,Offline,Yes
21108,41,Female,Delhi,52976,Medium,2026-03-24,Electronics,45533,5,227665,Cash,Offline,Yes
21109,60,Female,Hyderabad,50286,Low,2025-05-24,Electronics,46300,4,185200,Card,Offline,Yes
21110,60,Male,Mumbai,49620,Medium,2026-02-27,Electronics,15845,3,47535,UPI,Offline,No
21111,21,Female,Kolkata,31589,High,2025-08-28,Electronics,5325,3,15975,Cash,Offline,Yes
21112,45,Female,Kolkata,37203,High,2025-07-09,Home,38789,4,155156,UPI,Offline,No
21113,41,Male,Delhi,37331,Low,2026-04-14,Beauty,24684,5,123420,UPI,Online,No
21114,48,Female,Bangalore,67171,High,2025-12-09,Fashion,7112,5,35560,Cash,Offline,No
21115,59,Female,Mumbai,52402,Low,2025-07-31,Fashion,2268,1,2268,UPI,Offline,No
21116,44,Male,Mumbai,74783,Medium,2025-09-11,Fashion,30753,4,123012,UPI,Offline,Yes
21117,56,Female,Mumbai,89679,Low,2026-03-08,Home,17496,5,87480,Cash,Offline,No
21118,50,Female,Kolkata,99818,High,2025-10-17,Home,19142,3,57426,Cash,Offline,Yes
21119,51,Female,Chennai,23902,High,2025-12-14,Electronics,20858,4,83432,Card,Offline,Yes
21120,60,Male,Chennai,61624,Medium,2025-07-01,Home,5744,3,17232,Cash,Online,Yes
21121,38,Female,Kolkata,89507,Medium,2025-07-30,Home,14678,3,44034,UPI,Online,Yes
21122,20,Male,Bangalore,27866,Low,2026-03-20,Electronics,4401,4,17604,UPI,Online,Yes
21123,31,Male,Hyderabad,76801,High,2025-07-13,Grocery,1562,1,1562,Card,Online,No
21124,21,Male,Mumbai,67860,Medium,2025-10-26,Electronics,41255,3,123765,UPI,Offline,Yes
21125,53,Female,Hyderabad,54839,High,2025-07-10,Home,38902,3,116706,Card,Offline,Yes
21126,40,Female,Chennai,96466,Low,2025-12-18,Fashion,47408,1,47408,Cash,Offline,No
21127,25,Female,Hyderabad,78152,Low,2025-05-12,Grocery,30666,3,91998,UPI,Online,Yes
21128,20,Female,Chennai,69628,Low,2025-06-11,Beauty,29378,1,29378,Card,Online,Yes
21129,36,Female,Delhi,38615,High,2025-09-22,Fashion,1328,4,5312,UPI,Offline,No
21130,59,Male,Bangalore,60927,Low,2026-01-31,Fashion,25441,3,76323,Cash,Online,No
21131,38,Male,Hyderabad,62659,High,2025-08-06,Fashion,49299,4,197196,Card,Offline,No
21132,33,Male,Kolkata,77381,Low,2025-05-27,Fashion,29243,2,58486,Cash,Offline,Yes
21133,55,Female,Bangalore,94802,High,2026-02-12,Electronics,38923,4,155692,Card,Online,Yes
21134,40,Female,Mumbai,95385,Low,2026-01-16,Beauty,15607,2,31214,UPI,Offline,Yes
21135,22,Male,Bangalore,79889,Medium,2025-10-01,Electronics,20192,5,100960,Cash,Offline,Yes
21136,56,Male,Chennai,52768,Medium,2025-07-02,Electronics,4030,1,4030,UPI,Online,No
21137,34,Male,Delhi,81614,Low,2026-04-20,Fashion,14777,2,29554,UPI,Online,No
21138,19,Female,Hyderabad,52361,High,2026-04-23,Grocery,33383,4,133532,Card,Online,No
21139,24,Male,Kolkata,65456,Low,2025-08-31,Beauty,14427,5,72135,Card,Offline,Yes
21140,24,Female,Hyderabad,36998,Medium,2025-09-13,Electronics,27860,1,27860,Card,Online,No
21141,24,Male,Chennai,60237,Low,2026-02-02,Grocery,37909,1,37909,Card,Online,No
21142,45,Male,Kolkata,25092,Low,2025-08-11,Beauty,36944,1,36944,Cash,Offline,Yes
21143,34,Female,Mumbai,24773,Medium,2025-04-29,Grocery,30230,2,60460,Card,Offline,Yes
21144,45,Female,Delhi,71148,Low,2025-11-30,Grocery,38152,2,76304,UPI,Online,Yes
21145,27,Female,Bangalore,73183,High,2025-06-12,Electronics,2346,4,9384,UPI,Offline,No
21146,57,Male,Mumbai,91924,High,2025-11-17,Beauty,21824,5,109120,Card,Offline,No
21147,52,Male,Hyderabad,46860,Medium,2026-01-22,Grocery,35783,1,35783,UPI,Offline,No
21148,37,Male,Hyderabad,53066,High,2026-02-25,Electronics,1825,2,3650,UPI,Offline,Yes
21149,45,Male,Bangalore,74445,Low,2025-11-28,Grocery,36507,2,73014,Cash,Online,Yes
21150,19,Male,Mumbai,79036,Low,2025-08-03,Home,16514,2,33028,Card,Offline,Yes
21151,31,Female,Chennai,33240,Low,2025-05-13,Grocery,25493,1,25493,UPI,Online,No
21152,43,Male,Chennai,41044,Medium,2026-03-04,Fashion,39993,4,159972,UPI,Online,No
21153,35,Male,Chennai,64470,High,2026-03-30,Home,45344,2,90688,Card,Online,Yes
21154,23,Male,Mumbai,67481,High,2025-09-07,Electronics,31292,1,31292,Card,Online,Yes
21155,53,Male,Delhi,35429,Low,2025-05-23,Grocery,1892,4,7568,Cash,Online,No
21156,40,Female,Delhi,37108,Low,2025-12-11,Grocery,43430,5,217150,UPI,Online,Yes
21157,37,Male,Delhi,57645,High,2025-12-17,Electronics,19354,4,77416,Cash,Offline,No
21158,34,Female,Hyderabad,99228,Low,2025-12-21,Beauty,37073,4,148292,Card,Online,No
21159,44,Female,Delhi,81067,Medium,2026-01-30,Home,33654,3,100962,Cash,Online,No
21160,44,Male,Delhi,41613,High,2025-12-14,Beauty,9317,3,27951,Cash,Offline,Yes
21161,43,Female,Hyderabad,45188,Medium,2026-01-19,Home,6118,2,12236,UPI,Offline,Yes
21162,47,Male,Delhi,22889,Low,2026-01-15,Beauty,18235,1,18235,Cash,Offline,Yes
21163,48,Female,Kolkata,36835,High,2026-03-14,Electronics,18287,5,91435,Cash,Online,No
21164,26,Male,Mumbai,87618,Low,2025-09-13,Electronics,32761,1,32761,UPI,Offline,No
21165,44,Male,Delhi,87785,High,2025-11-14,Electronics,45232,4,180928,Cash,Offline,No
21166,29,Female,Mumbai,50703,Low,2025-10-06,Home,20900,5,104500,Card,Online,Yes
21167,51,Male,Kolkata,76879,Medium,2025-09-18,Fashion,25768,4,103072,Card,Online,No
21168,45,Female,Chennai,85414,Low,2025-05-29,Grocery,16684,2,33368,UPI,Offline,Yes
21169,22,Female,Bangalore,44777,Low,2025-08-22,Electronics,39801,4,159204,UPI,Online,Yes
21170,23,Female,Bangalore,53055,Low,2025-10-03,Beauty,40626,2,81252,UPI,Online,No
21171,27,Female,Bangalore,37077,Low,2025-08-14,Grocery,39941,4,159764,UPI,Offline,No
21172,45,Male,Chennai,81194,Medium,2025-05-26,Beauty,7197,1,7197,UPI,Online,No
21173,47,Male,Mumbai,77905,Medium,2026-04-10,Home,21537,5,107685,UPI,Offline,Yes
21174,30,Male,Chennai,89073,Low,2026-03-03,Grocery,33003,2,66006,Card,Offline,Yes
21175,44,Male,Bangalore,48592,High,2025-07-11,Electronics,23331,3,69993,UPI,Offline,No
21176,46,Female,Bangalore,34339,Medium,2025-12-20,Electronics,32015,2,64030,Card,Online,No
21177,48,Female,Kolkata,24358,High,2025-10-06,Electronics,14048,5,70240,Cash,Offline,Yes
21178,49,Female,Mumbai,92980,Low,2025-11-25,Fashion,10581,5,52905,Cash,Offline,Yes
21179,34,Male,Delhi,94568,High,2025-12-07,Fashion,7418,2,14836,Card,Online,Yes
21180,51,Female,Mumbai,38833,Low,2026-03-03,Fashion,25530,4,102120,UPI,Offline,Yes
21181,50,Female,Bangalore,81801,High,2025-05-14,Home,46474,2,92948,UPI,Online,No
21182,27,Male,Kolkata,39246,High,2026-04-14,Fashion,35638,5,178190,Cash,Offline,No
21183,18,Female,Delhi,64318,Low,2026-03-26,Fashion,11296,2,22592,UPI,Online,Yes
21184,51,Male,Chennai,77341,High,2025-08-17,Electronics,9531,3,28593,Cash,Offline,No
21185,26,Female,Mumbai,51681,Medium,2026-01-10,Beauty,616,4,2464,Cash,Offline,Yes
21186,43,Female,Delhi,55783,Medium,2025-07-16,Beauty,39971,2,79942,Cash,Online,No
21187,51,Male,Hyderabad,26536,Medium,2025-06-23,Electronics,21603,1,21603,Card,Online,No
21188,18,Female,Hyderabad,64280,Low,2025-09-08,Home,23649,2,47298,Cash,Online,No
21189,40,Male,Bangalore,30603,High,2025-11-24,Fashion,49569,4,198276,Cash,Offline,Yes
21190,39,Male,Chennai,43619,Medium,2025-10-16,Home,25637,3,76911,Cash,Online,No
21191,34,Female,Mumbai,51077,High,2026-04-16,Home,43248,3,129744,Cash,Online,No
21192,43,Female,Bangalore,54857,Low,2026-02-18,Grocery,23308,2,46616,Cash,Online,No
21193,28,Female,Chennai,70878,Medium,2025-08-06,Fashion,15658,1,15658,UPI,Online,Yes
21194,18,Male,Delhi,68497,Medium,2026-01-17,Grocery,42114,3,126342,Card,Offline,Yes
21195,42,Female,Chennai,22353,High,2025-05-23,Grocery,43673,1,43673,UPI,Online,No
21196,37,Female,Bangalore,96435,High,2025-06-05,Beauty,26083,4,104332,UPI,Online,Yes
21197,20,Male,Delhi,45721,Low,2026-01-10,Electronics,47106,5,235530,Cash,Offline,No
21198,54,Male,Chennai,31619,Low,2025-11-27,Beauty,28167,2,56334,Card,Offline,Yes
21199,36,Female,Mumbai,31072,Medium,2025-06-16,Electronics,43449,3,130347,Card,Offline,No
21200,29,Female,Delhi,61778,Medium,2025-12-11,Grocery,27842,5,139210,Cash,Offline,Yes
21201,29,Male,Bangalore,54930,Medium,2025-12-24,Fashion,2432,1,2432,Cash,Offline,Yes
21202,31,Male,Delhi,29177,Low,2025-09-15,Grocery,22742,4,90968,Card,Offline,No
21203,33,Male,Hyderabad,63887,Low,2026-02-22,Beauty,12348,1,12348,UPI,Online,No
21204,27,Female,Chennai,36472,Low,2026-03-07,Home,5539,2,11078,Card,Offline,Yes
21205,22,Female,Bangalore,70950,Medium,2025-12-28,Grocery,6521,5,32605,Cash,Offline,Yes
21206,46,Female,Bangalore,96957,High,2025-10-11,Fashion,29163,2,58326,Cash,Online,No
21207,36,Male,Chennai,31660,Low,2025-11-01,Grocery,10225,2,20450,Card,Offline,Yes
21208,49,Female,Bangalore,43468,Low,2026-03-11,Fashion,2132,3,6396,Cash,Online,Yes
21209,36,Male,Bangalore,47589,Medium,2025-10-22,Fashion,36169,3,108507,Cash,Offline,No
21210,58,Female,Chennai,55088,Low,2025-09-11,Home,32794,5,163970,UPI,Offline,No
21211,29,Female,Chennai,32029,Low,2026-01-07,Home,49618,4,198472,UPI,Offline,No
21212,20,Male,Chennai,69454,Low,2026-04-03,Beauty,1102,4,4408,UPI,Offline,No
21213,29,Female,Kolkata,94235,Low,2026-01-31,Beauty,15880,3,47640,Card,Online,Yes
21214,19,Male,Bangalore,64026,Medium,2025-12-07,Fashion,2342,1,2342,UPI,Online,No
21215,23,Male,Kolkata,79062,Low,2025-09-06,Grocery,34515,1,34515,Cash,Offline,Yes
21216,23,Male,Hyderabad,84899,High,2026-02-23,Home,29898,1,29898,Cash,Online,No
21217,42,Male,Hyderabad,48362,High,2025-11-17,Fashion,32269,5,161345,Card,Offline,No
21218,31,Male,Mumbai,54731,Low,2026-03-14,Grocery,32033,2,64066,Cash,Online,No
21219,50,Female,Hyderabad,24160,Low,2026-03-28,Beauty,23371,4,93484,UPI,Online,Yes
21220,19,Male,Delhi,32737,Medium,2025-12-16,Home,38898,3,116694,UPI,Offline,Yes
21221,34,Female,Bangalore,46374,Medium,2026-01-28,Home,24936,2,49872,Card,Offline,Yes
21222,27,Male,Bangalore,53263,High,2026-01-19,Electronics,18440,4,73760,Cash,Online,No
21223,48,Male,Hyderabad,39998,Medium,2025-05-25,Electronics,23792,2,47584,Cash,Online,No
21224,55,Female,Chennai,38534,High,2025-12-30,Grocery,23549,1,23549,Card,Offline,No
21225,35,Female,Delhi,33110,Medium,2025-05-03,Electronics,48864,4,195456,UPI,Online,Yes
21226,52,Male,Chennai,59008,Medium,2025-10-12,Home,32788,2,65576,Card,Offline,No
21227,58,Female,Bangalore,94126,Low,2025-07-19,Fashion,47150,5,235750,Cash,Offline,No
21228,49,Female,Delhi,32657,Low,2025-07-21,Electronics,12725,5,63625,Card,Online,Yes
21229,43,Female,Chennai,55408,Medium,2025-08-31,Fashion,23339,1,23339,UPI,Offline,Yes
21230,57,Male,Chennai,98760,Low,2025-12-11,Beauty,22606,4,90424,Card,Online,Yes
21231,25,Female,Kolkata,33698,Medium,2025-09-03,Home,42465,3,127395,Cash,Online,No
21232,34,Female,Delhi,71549,High,2026-03-30,Beauty,3594,3,10782,Card,Online,No
21233,20,Male,Bangalore,77816,High,2025-11-11,Electronics,20326,2,40652,Cash,Online,Yes
